,watershed_id,name,official_id,centroid_lat_deg_n,centroid_lon_deg_e,drainage_area_km2,drainage_area_gsim_km2,flag_gsim_boundaries,flag_artificial_boundaries,elevation_m,slope_deg,gravelius,perimeter,flag_shape_extraction,aspect_deg,flag_terrain_extraction,land_use_forest_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_water_frac_2010,land_use_urban_frac_2010,land_use_shrubs_frac_2010,land_use_crops_frac_2010,land_use_snow_ice_frac_2010,flag_land_use_extraction,logk_ice_x100,porosity_x100,flag_subsoil_extraction,year_from,year_to,record_length,agency,status,updated_official_basin,prcp,tmin,tmax,vp,swe,srad,high_prcp_freq,low_prcp_freq,high_prcp_duration,low_prcp_duration
1098,2243,COAL RIVER AT THE MOUTH,10BC001,59.69139,-126.9506,9190.0,9711.176,True,False,1079.0,11.0364,2.1789,748.539,True,182.1496,True,78.99000000000001,11.450000000000001,0.01,0.91,0.0,8.63,0.0,0.0,True,-1400.0,10.0,True,1961,1995,35,WSC,D,False,583,-9.836,1.833,378.604,205.121,208.772,5,66,1.002,3.85
1099,2244,BEAVER RIVER BELOW WHITEFISH RIVER,10BD001,60.13075,-124.8893,7280.0,8414.192,True,False,968.2,9.503,1.9844,598.269,True,151.9886,True,90.07,4.07,0.03,0.6799999999999999,0.0,5.1499999999999995,0.0,0.0,True,-1440.0,20.0,True,2014,2021,7,WSC,A,False,552,-9.426,2.209,388.433,167.07,207.331,5,70,1.003,4.564
1100,2245,LIARD RIVER AT LOWER CROSSING,10BE001,59.4125,-126.0972,104355.0,,False,False,1181.4,12.4138,2.2771,2607.812,True,93.7074,True,67.60000000000001,19.1,0.01,1.78,0.06,11.26,0.0,0.2,True,-1400.0,10.0,True,2011,2021,11,WSC,A,False,603,-9.256,2.501,379.255,210.768,214.661,5,66,1.013,3.947
1101,2246,TOAD RIVER ABOVE NONDA CREEK,10BE004,58.85497,-125.3826,2542.45,,False,False,1587.9,23.9583,1.7022,303.404,True,313.59,True,36.93,50.56,0.02,0.8500000000000001,0.05,10.69,0.0,0.91,True,-1450.0,10.0,True,2011,2021,11,WSC,A,False,813,-9.189,2.247,403.718,228.749,217.769,5,67,1.168,4.249
1102,2247,LIARD RIVER ABOVE BEAVER RIVER,10BE005,59.7425,-124.4764,119000.0,116806.6,True,False,1183.7,13.1071,2.2384,2722.343,True,93.6884,True,66.78,19.71,0.01,1.7500000000000002,0.06,11.39,0.0,0.3,True,-1400.0,10.0,True,1982,1984,3,WSC,D,False,616,-9.163,2.559,384.454,208.967,214.422,5,66,1.025,4.001
1103,2248,LIARD RIVER ABOVE KECHIKA RIVER,10BE006,59.70111,-127.2275,61600.0,61739.76,True,False,1163.5,11.3002,2.3514,2061.138,True,118.3184,True,66.2,19.5,0.02,2.04,0.09,12.08,0.0,0.06,True,-1410.0,10.0,True,1982,1984,3,WSC,D,False,588,-9.603,2.148,368.187,220.973,212.987,5,66,1.0,3.863
1104,10923,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",12041200,47.80674726,-124.2510329,655.2637,,False,False,755.1,21.0765,1.5891,143.769,True,316.2299,True,75.27000000000001,7.39,2.12,0.69,0.54,9.0,0.06,4.93,True,-1500.0,20.0,True,1960,2023,63,USGS,A,False,3068,2.979,11.644,794.392,161.981,253.755,4,52,1.061,4.193
1105,2274,BLACKSTONE RIVER AT HIGHWAY NO. 7,10ED007,61.06031,-122.8954,1391.6894,,False,False,421.0,2.0644,1.4904,197.595,True,19.2382,True,97.39,0.0,0.97,1.27,0.0,0.37,0.0,0.0,True,-1520.0,20.0,True,2002,2021,20,WSC,A,False,428,-8.574,3.133,418.497,123.562,196.892,6,74,1.025,5.165
1106,10951,"MCTAGGERT CREEK NEAR HOODSPORT, WA",12059000,47.4137026,-123.241548,3.367,,False,False,449.3,15.2764,1.4099,9.33,True,182.3803,True,76.75,11.790000000000001,0.0,0.0,5.46,6.0,0.0,0.0,True,-1250.0,10.0,True,1950,1953,3,USGS,D,False,1948,1.975,10.64,737.266,220.576,272.846,3,55,1.004,4.238
1107,10935,"EAST TWIN RIVER NEAR PYSHT, WA",12043430,48.1634183,-123.9438157,36.2597,,False,False,447.8,17.2005,1.4346,30.393,True,24.2576,True,85.81,1.6099999999999999,0.33999999999999997,0.0,1.92,10.290000000000001,0.0,0.0,True,-1490.0,20.0,True,1962,1972,10,USGS,D,False,2297,4.281,12.54,845.133,24.127,241.64,4,54,1.082,4.3
1108,10881,"CLEARWATER CREEK NEAR RAYMOND, WA",12015100,46.7495429,-123.767663,10.3081,,False,False,215.5,9.3208,1.223,13.822,True,98.4653,True,25.11,40.96,1.8800000000000001,0.0,6.45,25.6,0.0,0.0,True,-1250.0,10.0,True,1964,1975,11,USGS,D,False,2616,5.052,13.906,905.943,8.104,248.994,3,46,1.1,4.136
1109,10933,"SAIL RIVER NEAR NEAH BAY, WA",12043190,48.35729218,-124.5619002,14.0377,,False,False,201.2,11.2926,1.4066,18.409,True,38.2892,True,49.2,10.57,0.0,0.0,0.0,40.150000000000006,0.0,0.0,True,-1520.0,20.0,True,1976,1979,3,USGS,D,False,3120,5.118,13.415,914.869,6.103,236.916,3,46,1.0,3.743
1110,10878,"FORK CREEK NEAR LEBAM, WA",12012000,46.55510278,-123.5845993,52.8355,,False,False,327.8,13.6924,1.3113,33.674,True,33.4491,True,55.55,12.33,2.55,0.0,5.47,23.27,0.84,0.0,True,-1310.0,10.0,True,1953,1970,17,USGS,D,False,2762,4.59,13.91,878.753,14.958,249.385,2,47,1.12,4.325
1111,10871,"BEAR BRANCH NEAR NASELLE, WA",12009500,46.32982466,-123.9115402,30.3027,,False,False,174.3,11.4399,1.1795,22.978,True,256.562,True,72.41,9.87,1.44,0.0,4.95,11.33,0.0,0.0,True,-1460.0,20.0,True,1963,1975,12,USGS,D,False,2702,5.663,14.188,941.453,4.973,250.341,3,46,1.093,4.08
1112,10895,"SALZER CR AT CENTRALIA ALPHA RD NR CENTRALIA, WA",12025310,46.6995473,-122.9292954,36.7776,,False,False,135.1,8.0307,1.4548,31.052,True,325.2802,True,64.66,4.9,5.47,0.0,3.9899999999999998,17.21,3.7699999999999996,0.0,True,-1450.0,20.0,True,2010,2011,1,USGS,D,False,1455,5.462,16.062,892.325,4.026,263.341,4,54,1.003,4.487
1113,10943,"CHIMACUM CREEK NEAR CHIMACUM, WA",12051500,47.9739788,-122.7776654,35.7417,,False,False,135.2,4.3668,1.522,32.097,True,99.6253,True,57.60999999999999,7.08,8.57,0.5,7.16,10.91,8.16,0.0,True,-1380.0,20.0,True,1952,1957,5,USGS,D,False,945,5.742,14.721,879.061,2.01,258.99,4,61,1.084,4.984
1114,10928,"EAST FORK DICKEY RIVER NEAR LA PUSH, WA",12043080,47.9859069,-124.547159,103.081,,False,False,165.8,7.0915,1.6008,56.801,True,264.2923,True,74.11,9.2,3.0300000000000002,0.03,0.0,13.639999999999999,0.0,0.0,True,-1400.0,20.0,True,1962,1968,6,USGS,D,False,2980,5.136,13.997,912.362,3.754,242.68,3,47,1.008,3.889
1115,10884,"CHEHALIS RIVER NEAR DOTY, WA",12020000,46.6173236,-123.277644,292.6672,,False,False,402.6,13.9254,1.3619,82.719,True,27.6349,True,62.88,6.99,1.54,0.0,7.24,19.52,1.8399999999999999,0.0,True,-1340.0,10.0,True,1939,2023,84,USGS,A,False,2557,4.407,13.903,860.518,12.283,257.331,2,50,1.202,4.877
1116,10883,"NORTH RIVER NEAR BROOKLYN, WA",12015500,46.78176649,-123.4818245,77.1813,,False,False,228.6,8.8299,1.1547,35.819,True,268.0778,True,53.83,12.58,3.09,0.0,4.390000000000001,25.95,0.16,0.0,True,-1460.0,20.0,True,1953,1965,12,USGS,D,False,2192,4.873,14.637,883.154,6.519,256.314,3,50,1.213,4.853
1117,10947,"JEFFERSON CREEK NEAR ELDON, WA",12054600,47.5831473,-123.1062715,55.9435,,False,False,833.0,26.4585,1.3586,36.054,True,115.9917,True,75.29,5.319999999999999,0.58,0.22999999999999998,2.2399999999999998,15.260000000000002,0.0,1.0699999999999998,True,-1250.0,10.0,True,1957,1971,14,USGS,D,False,2635,2.984,11.348,782.776,73.127,254.83,4,55,1.107,4.96
1118,10892,"NORTH FORK NEWAUKUM RIVER NEAR FOREST, WA",12024500,46.6553821,-122.7790098,81.5842,,False,False,411.4,12.4799,1.4985,47.767,True,273.2936,True,41.17,21.77,1.0,0.06,4.87,28.01,3.1300000000000003,0.0,True,-1320.0,10.0,True,1960,1966,6,USGS,D,False,3033,4.478,13.449,870.984,20.26,252.364,3,50,1.02,4.318
1119,10942,"SNOW CREEK NEAR MAYNARD, WA",12050500,47.9400904,-122.8873903,29.0077,,False,False,603.7,11.6997,1.5168,28.988,True,111.1595,True,85.09,1.52,1.0,0.0,2.62,9.75,0.03,0.0,True,-1490.0,20.0,True,1952,1972,20,USGS,D,False,1351,4.156,12.565,818.057,17.416,255.453,4,60,1.176,4.915
1120,10874,"SOUTH FORK NASELLE RIVER NEAR NASELLE, WA",12010700,46.3439931,-123.8076488,46.3606,,False,False,122.4,8.6932,1.3411,32.3,True,61.2287,True,82.17999999999999,1.1900000000000002,2.4,0.0,7.07,7.16,0.0,0.0,True,-1510.0,20.0,True,1964,1977,13,USGS,D,False,1787,5.043,15.153,885.119,6.746,262.322,3,52,1.016,4.292
1121,10894,"SALZER CREEK NEAR CENTRALIA, WA",12025300,46.69149199,-122.908183,32.6337,,False,False,139.4,8.1207,1.4304,29.049,True,337.5213,True,65.99000000000001,5.3,4.53,0.0,4.1000000000000005,17.52,2.56,0.0,True,-1450.0,20.0,True,1968,1971,3,USGS,D,False,1463,5.45,16.04,892.598,4.073,263.254,3,54,1.003,4.471
1122,10901,"ROCK CREEK AT CEDARVILLE, WA",12030000,46.86787599,-123.3082062,64.2314,,False,False,177.5,8.9173,1.1761,33.129,True,134.8549,True,68.21000000000001,9.049999999999999,3.1399999999999997,0.0,3.46,15.86,0.27999999999999997,0.0,True,-1460.0,20.0,True,1942,1971,29,USGS,D,False,2082,5.046,15.014,888.586,5.356,257.552,3,51,1.192,4.736
1123,10887,"SOUTH FORK CHEHALIS RIVER NEAR WILDWOOD, WA",12020800,46.44482815,-123.0837376,69.9293,,False,False,343.5,11.3465,1.5388,45.473,True,112.0471,True,32.36,11.51,2.13,0.0,3.8,49.53,0.6799999999999999,0.0,True,-1330.0,10.0,True,1997,2023,26,USGS,A,False,2206,4.677,14.522,870.436,10.814,260.457,2,50,1.18,4.837
1124,10873,"NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST, WA",12024400,46.35538287,-123.7512589,42.4756,,False,False,155.2,8.6628,1.8414,42.796,True,229.3917,True,63.260000000000005,4.53,3.4299999999999997,0.0,5.24,22.35,1.17,0.0,True,-1510.0,20.0,True,1997,2023,26,USGS,A,False,2126,4.827,14.495,881.336,8.299,259.922,3,50,1.067,4.255
1125,10917,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",12056500,47.59592118,-123.624344,191.9172,,False,False,1041.9,25.8288,1.2991,63.405,True,278.5169,True,77.55,3.6799999999999997,0.41000000000000003,0.16999999999999998,0.0,10.65,0.0,7.55,True,-1520.0,20.0,True,1924,2023,99,USGS,A,False,3177,1.96,10.152,739.656,247.84,262.773,4,55,1.091,4.774
1126,10877,"WILLAPA RIVER AT LEBAM, WA",12011500,46.5637139,-123.5651548,107.225,,False,False,244.3,8.9872,1.2089,44.476,True,307.0827,True,50.71,6.18,3.46,0.0,4.37,29.01,6.2700000000000005,0.0,True,-1450.0,20.0,True,1948,1971,23,USGS,D,False,1871,4.963,15.081,876.927,7.328,260.982,3,52,1.094,4.595
1127,10924,"SOLEDUCK RIVER NEAR FAIRHOLM, WA",12041500,48.0442513,-123.9590917,217.0399,,False,False,966.3,22.1597,1.3868,72.357,True,335.61,True,92.07,0.8999999999999999,0.74,0.37,0.51,5.3,0.0,0.12,True,-1500.0,20.0,True,1917,1980,63,USGS,D,False,2831,2.316,10.764,752.636,114.515,257.333,4,55,1.097,4.319
1128,10934,"HOKO RIVER NEAR SEKIU, WA",12043300,48.24146416,-124.3838328,132.6067,,False,False,248.6,12.9333,1.4389,58.996,True,275.499,True,51.43,15.6,1.02,0.0,0.6,31.34,0.0,0.0,True,-1450.0,20.0,True,1962,2023,61,USGS,A,False,3170,4.877,13.494,899.604,7.371,239.87,3,46,1.019,3.814
1129,10929,"DICKEY RIVER NEAR LA PUSH, WA",12043100,47.9650737,-124.548547,223.5149,,False,False,143.7,6.4769,1.4864,77.539,True,256.9991,True,70.22,12.24,4.72,0.97,0.02,11.81,0.0,0.0,True,-1420.0,20.0,True,1962,1980,18,USGS,D,False,2996,5.223,14.06,917.822,3.479,241.904,3,47,1.006,3.9
1130,10903,"CLOQUALLUM CREEK AT ELMA, WA",12032500,47.0045403,-123.3876572,168.0894,,False,False,133.4,5.5604,1.5984,74.107,True,255.7416,True,55.64,8.67,4.14,0.19,8.44,20.810000000000002,2.1,0.0,True,-1380.0,20.0,True,1942,1972,30,USGS,D,False,2157,5.228,15.2,895.441,5.845,257.792,3,52,1.272,5.003
1131,10872,"NASELLE RIVER NEAR NASELLE, WA",12010000,46.3739937,-123.743482,141.9306,,False,False,296.7,13.0591,1.5342,64.802,True,202.3149,True,44.61,17.45,2.16,0.0,4.12,31.669999999999998,0.0,0.0,True,-1380.0,10.0,True,1929,2023,94,USGS,A,False,2799,4.833,13.84,893.679,12.369,254.059,2,46,1.104,4.217
1132,10921,"SOUTH FORK HOH RIVER NEAR FORKS, WA",12040900,47.80675128,-123.9965831,130.5348,,False,False,846.1,25.615,1.4998,60.943,True,322.1597,True,77.8,6.800000000000001,1.79,0.61,0.02,7.39,0.0,5.6000000000000005,True,-1520.0,20.0,True,1985,1989,4,USGS,D,False,1963,4.394,14.166,844.369,47.101,259.079,4,54,1.008,4.312
1133,10890,"SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA",12024000,46.57566178,-122.6851159,109.8149,,False,False,461.6,10.7386,1.4733,54.436,True,241.4595,True,44.690000000000005,15.15,3.66,0.06,6.04,25.990000000000002,4.42,0.0,True,-1330.0,20.0,True,1944,2023,79,USGS,A,False,1904,4.413,14.243,855.29,10.771,263.493,3,52,1.014,4.181
1134,10886,"ELK CREEK BELOW DEER CREEK NEAR DOTY, WA",12020525,46.6345457,-123.2968119,150.2186,,False,False,282.4,9.3602,1.2619,54.746,True,5.9508,True,57.220000000000006,12.2,3.35,0.01,3.93,23.02,0.27,0.0,True,-1440.0,20.0,True,2009,2023,14,USGS,A,False,2164,4.742,14.489,873.306,7.951,257.603,3,51,1.232,4.863
1135,10888,"SOUTH FORK CHEHALIS RIVER NEAR BOISTFORT, WA",12020900,46.52704837,-123.1173543,116.2899,,False,False,282.9,9.881,1.7215,65.919,True,103.8902,True,31.630000000000003,11.98,1.9800000000000002,0.0,3.8699999999999997,44.79,5.75,0.0,True,-1360.0,10.0,True,1965,1980,15,USGS,D,False,2073,4.89,14.923,880.354,8.942,260.208,2,51,1.176,4.838
1136,10946,"HAMMA HAMMA RIVER NEAR ELDON, WA",12054500,47.5881472,-123.1171054,132.8657,,False,False,1035.6,26.9958,1.4404,58.747,True,164.5803,True,72.89,9.66,0.65,0.52,0.8999999999999999,12.75,0.01,2.62,True,-1340.0,10.0,True,1951,1971,20,USGS,D,False,2679,2.276,10.345,749.666,158.153,261.765,4,56,1.14,4.973
1137,10898,"SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA, WA",12026150,46.79010157,-122.7354019,170.6794,,False,False,514.7,13.6624,1.3931,64.241,True,351.2923,True,43.519999999999996,17.27,0.58,1.1199999999999999,6.29,31.209999999999997,0.0,0.0,True,-1270.0,10.0,True,1969,2023,54,USGS,A,False,1857,4.183,13.841,839.99,11.719,259.506,3,53,1.005,4.261
1138,10919,"RAFT RIVER BELOW RAINY CREEK NEAR QUEETS, WA",12039520,47.45452597,-124.3174099,196.8381,,False,False,121.7,3.3703,1.2559,62.716,True,281.0682,True,62.07,2.77,1.8599999999999999,0.0,5.45,27.85,0.0,0.0,True,-1310.0,20.0,True,1974,1980,6,USGS,D,False,2608,5.324,14.684,907.937,4.097,252.994,4,51,1.08,4.441
1139,10945,"DUCKABUSH RIVER NEAR BRINNON, WA",12054000,47.68398059,-123.011551,172.2334,,False,False,1082.6,27.4935,1.5808,73.09,True,134.8484,True,75.17,7.57,0.32,0.12,0.54,11.51,0.0,4.78,True,-1410.0,10.0,True,1938,2023,85,USGS,A,False,2554,2.15,10.183,741.88,197.686,258.511,4,58,1.16,4.95
1140,10905,"EAST FORK SATSOP RIVER NEAR ELMA, WA",12034200,47.1275937,-123.4179373,170.6794,,False,False,149.6,3.3323,1.4523,65.704,True,211.463,True,29.609999999999996,14.87,10.54,0.83,1.6,42.49,0.05,0.0,True,-1310.0,20.0,True,1957,1971,14,USGS,D,False,2421,5.202,14.936,895.394,6.96,257.838,4,52,1.281,5.143
1141,10919,"GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON, WA",12076800,47.45452597,-124.3174099,196.8381,,False,False,121.7,3.3703,1.2559,62.716,True,281.0682,True,62.07,2.77,1.8599999999999999,0.0,5.45,27.85,0.0,0.0,True,-1310.0,20.0,True,2004,2023,19,USGS,A,False,2608,5.324,14.684,907.937,4.097,252.994,4,51,1.08,4.441
1142,10930,"CARBON RIVER NEAR FAIRFAX, WA",12094000,48.15339917,-124.6691213,200.7231,,False,False,98.9,5.7297,1.7159,86.558,True,248.2432,True,61.419999999999995,7.31,4.0,14.57,0.52,12.17,0.0,0.0,True,-1380.0,20.0,True,1910,2023,113,USGS,A,False,2658,3.446,11.858,828.161,201.077,254.47,3,50,1.002,4.002
1143,10889,"SOUTH FORK CHEHALIS RIVER AT BOISTFORT, WA",12021000,46.545659,-123.1331892,124.3188,,False,False,272.8,9.4838,1.7812,70.38,True,98.3898,True,30.36,11.469999999999999,2.13,0.0,4.05,43.22,8.780000000000001,0.0,True,-1360.0,10.0,True,1942,1965,23,USGS,D,False,2056,4.914,14.969,881.34,8.745,260.248,2,51,1.176,4.836
1144,10909,"WYNOOCHEE RIVER AT OXBOW, NEAR ABERDEEN, WA",12035500,47.3331448,-123.65128,183.1112,,False,False,569.7,19.4159,1.5407,73.588,True,207.1641,True,74.88,4.95,1.44,2.68,4.82,11.18,0.0,0.04,True,-1300.0,10.0,True,1925,1952,27,USGS,D,False,3371,3.584,12.287,825.432,75.058,252.567,3,50,1.103,4.735
1145,10910,"WYNOOCHEE RIVER ABOVE SAVE CREEK NEAR ABERDEEN, WA",12036000,47.2989784,-123.6532235,191.9172,,False,False,558.0,18.9457,1.5623,76.228,True,208.1504,True,73.88,5.8999999999999995,1.4200000000000002,2.5700000000000003,4.81,11.37,0.0,0.04,True,-1300.0,10.0,True,1925,2023,98,USGS,A,False,3366,3.63,12.348,827.882,72.478,252.51,3,50,1.105,4.734
1146,10940,"DUNGENESS RIVER NEAR SEQUIM, WA",12048000,48.0142578,-123.1326773,404.0361,,False,False,1277.6,23.7886,1.4033,99.77,True,35.4998,True,71.15,15.45,0.24,0.04,0.35000000000000003,8.64,0.03,4.09,True,-1450.0,20.0,True,1923,2023,100,USGS,A,False,1997,1.506,9.331,706.844,263.712,267.184,5,61,1.274,4.772
1147,10874,"NEWAUKUM RIVER NEAR CHEHALIS, WA",12025000,46.3439931,-123.8076488,46.3606,,False,False,122.4,8.6932,1.3411,32.3,True,61.2287,True,82.17999999999999,1.1900000000000002,2.4,0.0,7.07,7.16,0.0,0.0,True,-1510.0,20.0,True,1929,2023,94,USGS,A,False,1787,5.043,15.153,885.119,6.746,262.322,3,52,1.016,4.292
1148,10876,"SKOOKUMCHUCK RIVER NEAR BUCODA, WA",12026400,46.53010058,-123.8621042,24.4235,,False,False,241.0,12.4996,1.4902,26.046,True,270.0916,True,57.82000000000001,17.31,3.08,0.0,5.9799999999999995,15.8,0.0,0.0,True,-1260.0,10.0,True,1967,2023,56,USGS,A,False,1755,4.703,14.609,861.943,8.643,260.567,3,53,1.006,4.283
1149,10930,"OZETTE RIVER AT OZETTE, WA",12043150,48.15339917,-124.6691213,200.7231,,False,False,98.9,5.7297,1.7159,86.558,True,248.2432,True,61.419999999999995,7.31,4.0,14.57,0.52,12.17,0.0,0.0,True,-1380.0,20.0,True,1976,1979,3,USGS,D,False,2658,3.446,11.858,828.161,201.077,254.47,3,50,1.002,4.002
1150,10950,"NF SKOKOMISH R BL LWR CUSHMAN DAM NR POTLATCH, WA",12058800,47.3906475,-123.209602,264.1775,,False,False,820.7,23.0679,1.7601,99.589,True,195.1324,True,75.01,4.89,0.47000000000000003,6.069999999999999,2.09,9.93,0.01,1.51,True,-1380.0,10.0,True,1988,2008,20,USGS,D,False,2926,2.771,11.256,776.336,151.855,258.743,4,55,1.119,4.943
1151,10914,"HUMPTULIPS RIVER NEAR HUMPTULIPS, WA",12039000,47.228143,-123.9410066,336.6968,,False,False,363.0,14.778,1.6124,104.654,True,239.2521,True,76.41,2.35,2.16,0.32,3.45,15.160000000000002,0.13999999999999999,0.0,True,-1270.0,10.0,True,1933,1979,46,USGS,D,False,3325,4.44,13.198,872.576,23.272,249.942,3,49,1.021,4.328
1152,10922,"HOH RIVER NEAR FORKS, WA",12041000,47.80536067,-124.1068631,538.7148,,False,False,868.2,23.7214,1.3721,112.342,True,335.9226,True,76.33,7.51,1.47,0.6,0.16999999999999998,7.82,0.06,6.03,True,-1520.0,20.0,True,1926,1964,38,USGS,D,False,3081,2.561,11.136,772.202,197.796,255.729,4,53,1.073,4.26
1153,10892,"HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA",12039005,46.6553821,-122.7790098,81.5842,,False,False,411.4,12.4799,1.4985,47.767,True,273.2936,True,41.17,21.77,1.0,0.06,4.87,28.01,3.1300000000000003,0.0,True,-1320.0,10.0,True,2002,2023,21,USGS,A,False,3033,4.478,13.449,870.984,20.26,252.364,3,50,1.02,4.318
1154,10936,"ELWHA RIVER ABOVE LAKE MILLS NR PORT ANGELES, WA",12044900,47.970089,-123.5907453,512.8151,,False,False,1179.3,24.7114,1.3702,109.674,True,298.2492,True,77.77,6.83,0.58,0.21,0.02,8.85,0.0,5.74,True,-1520.0,20.0,True,1994,2015,21,USGS,D,False,2653,1.537,9.532,711.853,303.72,265.353,5,58,1.251,4.543
1155,10939,"WHITE RIVER BELOW CLEARWATER RIVER NR BUCKLEY, WA",12097850,48.0831474,-123.2824039,40.1446,,False,False,511.6,8.9609,1.5185,33.789,True,34.41,True,73.99,5.34,0.0,0.0,1.66,19.0,0.0,0.0,True,-1370.0,20.0,True,1974,2023,49,USGS,A,False,2010,1.285,9.709,698.832,267.305,275.885,4,56,1.01,4.297
1156,10926,"BOGACHIEL RIVER NEAR FORKS, WA",12042800,47.89424478,-124.3565946,287.4873,,False,False,541.1,18.0852,1.9399,116.046,True,312.1479,True,91.81,1.77,1.6099999999999999,0.38999999999999996,0.91,3.4799999999999995,0.02,0.0,True,-1500.0,20.0,True,1975,2023,48,USGS,A,False,3078,3.695,12.587,830.629,31.731,248.256,3,49,1.006,3.991
1157,10897,"QUINAULT RIVER AT QUINAULT LAKE, WA",12039500,46.78732398,-122.7137346,159.8015,,False,False,532.7,13.9362,1.3734,61.235,True,359.5284,True,41.760000000000005,17.86,0.52,1.1400000000000001,6.43,32.29,0.0,0.0,True,-1260.0,10.0,True,1911,2023,112,USGS,A,False,2988,3.076,11.708,795.701,137.244,255.916,4,53,1.045,4.496
1158,10906,"SATSOP RIVER NEAR SATSOP, WA",12035000,47.0006512,-123.4948838,774.4026,,False,False,228.5,8.5274,1.5387,150.921,True,209.2953,True,49.35,11.540000000000001,4.74,0.63,3.71,28.67,1.35,0.0,True,-1330.0,20.0,True,1929,2023,94,USGS,A,False,2708,4.912,14.375,887.409,12.948,255.767,3,51,1.311,5.126
1159,10913,"WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA",12037400,47.0114831,-123.6554417,401.4462,,False,False,341.5,11.8361,2.2682,160.303,True,211.0588,True,58.940000000000005,10.0,2.52,2.09,4.34,20.29,1.7999999999999998,0.02,True,-1320.0,20.0,True,1956,2023,67,USGS,A,False,3047,4.493,13.489,873.485,38.161,252.333,3,49,1.133,4.691
1160,10941,"DUNGENESS RIVER AT DUNGENESS, WA",12049000,48.14425967,-123.129067,510.2251,,False,False,1078.9,20.1488,1.6341,130.597,True,44.5912,True,66.03999999999999,12.93,0.75,0.1,3.84,8.709999999999999,4.390000000000001,3.2399999999999998,True,-1450.0,20.0,True,1898,2001,103,USGS,D,False,1768,2.258,10.171,726.945,209.148,265.156,5,61,1.241,4.75
1161,10921,"DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER, WA",12080010,47.80675128,-123.9965831,130.5348,,False,False,846.1,25.615,1.4998,60.943,True,322.1597,True,77.8,6.800000000000001,1.79,0.61,0.02,7.39,0.0,5.6000000000000005,True,-1520.0,20.0,True,1945,2023,78,USGS,A,False,1963,4.394,14.166,844.369,47.101,259.079,4,54,1.008,4.312
1162,10920,"QUEETS RIVER NEAR CLEARWATER, WA",12040500,47.5378588,-124.3157457,1152.539,,False,False,475.9,16.2021,1.5327,183.959,True,268.9881,True,84.34,4.2,1.8399999999999999,0.49,1.34,6.859999999999999,0.06,0.88,True,-1460.0,20.0,True,1930,2023,93,USGS,A,False,3266,3.951,12.782,845.781,51.522,250.087,3,49,1.015,4.085
1163,10937,"ELWHA RIVER BELOW DIVERSION NEAR PORT ANGELES, WA",12046500,48.11508937,-123.5540787,823.6121,,False,False,1046.6,23.9338,1.6806,170.406,True,327.4663,True,79.89,5.67,0.49,0.62,0.62,8.780000000000001,0.13,3.7900000000000005,True,-1470.0,20.0,True,1951,1954,3,USGS,D,False,2344,1.921,10.033,723.967,215.271,263.164,4,58,1.198,4.445
1164,10925,"SOLEDUCK RIVER NEAR QUILLAYUTE, WA",12042500,47.9511867,-124.4674325,567.2046,,False,False,589.0,16.3375,2.1423,179.195,True,295.6953,True,81.42,2.8000000000000003,0.9900000000000001,0.89,2.37,11.219999999999999,0.27999999999999997,0.04,True,-1440.0,20.0,True,1897,1980,83,USGS,D,False,2673,3.518,12.263,817.971,48.442,252.552,4,51,1.031,4.174
1165,2273,BIRCH RIVER AT HIGHWAY NO. 7,10ED003,61.33358,-122.0943,557.7434,,False,False,324.8,1.8904,1.4797,124.247,True,18.8512,True,94.98,0.0,3.18,0.7100000000000001,0.04,1.0999999999999999,0.0,0.0,True,-1520.0,20.0,True,2002,2019,18,WSC,A,False,404,-8.392,3.252,422.474,115.803,194.03,5,74,1.0,5.253
1166,10937,"GREENWATER RIVER AT GREENWATER, WA",12097500,48.11508937,-123.5540787,823.6121,,False,False,1046.6,23.9338,1.6806,170.406,True,327.4663,True,79.89,5.67,0.49,0.62,0.62,8.780000000000001,0.13,3.7900000000000005,True,-1470.0,20.0,True,1911,2023,112,USGS,A,False,2344,1.921,10.033,723.967,215.271,263.164,4,58,1.198,4.445
1167,10951,"WHITE RIVER NEAR SUMNER, WA",12100500,47.4137026,-123.241548,3.367,,False,False,449.3,15.2764,1.4099,9.33,True,182.3803,True,76.75,11.790000000000001,0.0,0.0,5.46,6.0,0.0,0.0,True,-1250.0,10.0,True,1945,1971,26,USGS,A,False,1948,1.975,10.64,737.266,220.576,272.846,3,55,1.004,4.238
